Stock Price,Strike Price,Maturity,Dividends,Volatility,Risk-free,Call Price
112.48,120.0,0.11626812558622962,0.0128,0.2996,0.0088,1.7
112.48,85.0,0.288752725175552,0.0128,0.2996,0.0088,23.2
112.48,95.0,0.288752725175552,0.0128,0.2996,0.0088,19.0
112.48,100.0,0.288752725175552,0.0128,0.2996,0.0088,13.0
112.48,105.0,0.288752725175552,0.0128,0.2996,0.0088,12.1
112.48,110.0,0.288752725175552,0.0128,0.2996,0.0088,10.1
112.48,115.0,0.288752725175552,0.0128,0.2996,0.0088,7.0
112.48,120.0,0.288752725175552,0.0128,0.2996,0.0088,3.7
112.48,125.0,0.288752725175552,0.0128,0.2996,0.0088,5.9
112.48,130.0,0.288752725175552,0.0128,0.2996,0.0088,4.4
112.48,135.0,0.288752725175552,0.0128,0.2996,0.0088,2.3
112.48,140.0,0.288752725175552,0.0128,0.2996,0.0088,0.61
112.48,150.0,0.288752725175552,0.0128,0.2996,0.0088,2.0
112.48,95.0,0.5378971468045732,0.0128,0.2996,0.0088,18.1
112.48,130.0,0.5378971468045732,0.0128,0.2996,0.0088,7.9
610.0,400.0,0.00127839252668137,0.0,0.4388,0.0088,167.38
610.0,440.0,0.00127839252668137,0.0,0.4388,0.0088,126.0
610.0,500.0,0.00127839252668137,0.0,0.4388,0.0088,37.0
610.0,502.5,0.00127839252668137,0.0,0.4388,0.0088,50.2
610.0,515.0,0.00127839252668137,0.0,0.4388,0.0088,67.42
610.0,520.0,0.00127839252668137,0.0,0.4388,0.0088,35.26
610.0,535.0,0.00127839252668137,0.0,0.4388,0.0088,90.5
610.0,537.5,0.00127839252668137,0.0,0.4388,0.0088,85.0
610.0,545.0,0.00127839252668137,0.0,0.4388,0.0088,10.0
610.0,547.5,0.00127839252668137,0.0,0.4388,0.0088,4.0
610.0,550.0,0.00127839252668137,0.0,0.4388,0.0088,2.01
610.0,552.5,0.00127839252668137,0.0,0.4388,0.0088,8.0
610.0,555.0,0.00127839252668137,0.0,0.4388,0.0088,0.9
610.0,560.0,0.00127839252668137,0.0,0.4388,0.0088,3.08
610.0,565.0,0.00127839252668137,0.0,0.4388,0.0088,0.35
610.0,570.0,0.00127839252668137,0.0,0.4388,0.0088,1.3
610.0,575.0,0.00127839252668137,0.0,0.4388,0.0088,7.41
610.0,577.5,0.00127839252668137,0.0,0.4388,0.0088,4.0
610.0,580.0,0.00127839252668137,0.0,0.4388,0.0088,0.5
610.0,582.5,0.00127839252668137,0.0,0.4388,0.0088,8.0
610.0,585.0,0.00127839252668137,0.0,0.4388,0.0088,0.95
610.0,590.0,0.00127839252668137,0.0,0.4388,0.0088,0.55
610.0,592.5,0.00127839252668137,0.0,0.4388,0.0088,5.22
610.0,595.0,0.00127839252668137,0.0,0.4388,0.0088,3.0
610.0,597.5,0.00127839252668137,0.0,0.4388,0.0088,1.1
610.0,600.0,0.00127839252668137,0.0,0.4388,0.0088,0.15
610.0,605.0,0.00127839252668137,0.0,0.4388,0.0088,0.58
610.0,610.0,0.00127839252668137,0.0,0.4388,0.0088,0.3
610.0,615.0,0.00127839252668137,0.0,0.4388,0.0088,0.68
610.0,620.0,0.00127839252668137,0.0,0.4388,0.0088,12.1
610.0,625.0,0.00127839252668137,0.0,0.4388,0.0088,0.9
610.0,627.5,0.00127839252668137,0.0,0.4388,0.0088,0.4
610.0,630.0,0.00127839252668137,0.0,0.4388,0.0088,1.39
610.0,640.0,0.00127839252668137,0.0,0.4388,0.0088,2.5
610.0,645.0,0.00127839252668137,0.0,0.4388,0.0088,0.9
610.0,650.0,0.00127839252668137,0.0,0.4388,0.0088,1.0
610.0,660.0,0.00127839252668137,0.0,0.4388,0.0088,0.1
610.0,665.0,0.00127839252668137,0.0,0.4388,0.0088,2.37
610.0,670.0,0.00127839252668137,0.0,0.4388,0.0088,2.24
610.0,675.0,0.00127839252668137,0.0,0.4388,0.0088,1.95
610.0,700.0,0.00127839252668137,0.0,0.4388,0.0088,0.25
610.0,710.0,0.00127839252668137,0.0,0.4388,0.0088,5.0
610.0,720.0,0.00127839252668137,0.0,0.4388,0.0088,2.34
610.0,740.0,0.00127839252668137,0.0,0.4388,0.0088,1.02
610.0,810.0,0.00127839252668137,0.0,0.4388,0.0088,4.3
610.0,830.0,0.00127839252668137,0.0,0.4388,0.0088,0.01
610.0,900.0,0.00127839252668137,0.0,0.4388,0.0088,0.43
610.0,395.0,0.02044334803660608,0.0,0.4388,0.0088,220.52
610.0,510.0,0.02044334803660608,0.0,0.4388,0.0088,66.3
610.0,515.0,0.02044334803660608,0.0,0.4388,0.0088,48.4
610.0,520.0,0.02044334803660608,0.0,0.4388,0.0088,55.5
610.0,530.0,0.02044334803660608,0.0,0.4388,0.0088,22.95
610.0,532.5,0.02044334803660608,0.0,0.4388,0.0088,17.8
610.0,542.5,0.02044334803660608,0.0,0.4388,0.0088,40.2
610.0,545.0,0.02044334803660608,0.0,0.4388,0.0088,27.04
610.0,555.0,0.02044334803660608,0.0,0.4388,0.0088,24.2
610.0,560.0,0.02044334803660608,0.0,0.4388,0.0088,8.13
610.0,565.0,0.02044334803660608,0.0,0.4388,0.0088,6.7
610.0,567.5,0.02044334803660608,0.0,0.4388,0.0088,19.3
610.0,570.0,0.02044334803660608,0.0,0.4388,0.0088,14.2
610.0,575.0,0.02044334803660608,0.0,0.4388,0.0088,4.35
610.0,592.5,0.02044334803660608,0.0,0.4388,0.0088,1.72
610.0,595.0,0.02044334803660608,0.0,0.4388,0.0088,1.04
610.0,600.0,0.02044334803660608,0.0,0.4388,0.0088,5.93
610.0,610.0,0.02044334803660608,0.0,0.4388,0.0088,0.46
610.0,612.5,0.02044334803660608,0.0,0.4388,0.0088,25.55
610.0,615.0,0.02044334803660608,0.0,0.4388,0.0088,4.57
610.0,620.0,0.02044334803660608,0.0,0.4388,0.0088,0.46
610.0,630.0,0.02044334803660608,0.0,0.4388,0.0088,0.7
610.0,640.0,0.02044334803660608,0.0,0.4388,0.0088,18.5
610.0,650.0,0.02044334803660608,0.0,0.4388,0.0088,1.25
610.0,665.0,0.02044334803660608,0.0,0.4388,0.0088,0.9
610.0,700.0,0.02044334803660608,0.0,0.4388,0.0088,2.83
610.0,710.0,0.02044334803660608,0.0,0.4388,0.0088,5.41
610.0,740.0,0.02044334803660608,0.0,0.4388,0.0088,2.1
610.0,800.0,0.02044334803660608,0.0,0.4388,0.0088,1.5
610.0,300.0,0.03960830354653079,0.0,0.4388,0.0088,311.8
610.0,360.0,0.03960830354653079,0.0,0.4388,0.0088,212.0
610.0,440.0,0.03960830354653079,0.0,0.4388,0.0088,131.5
610.0,450.0,0.03960830354653079,0.0,0.4388,0.0088,175.0
610.0,470.0,0.03960830354653079,0.0,0.4388,0.0088,103.6
610.0,480.0,0.03960830354653079,0.0,0.4388,0.0088,115.3
610.0,490.0,0.03960830354653079,0.0,0.4388,0.0088,85.0
610.0,500.0,0.03960830354653079,0.0,0.4388,0.0088,130.0
610.0,510.0,0.03960830354653079,0.0,0.4388,0.0088,72.5
610.0,520.0,0.03960830354653079,0.0,0.4388,0.0088,59.18
610.0,530.0,0.03960830354653079,0.0,0.4388,0.0088,23.54
610.0,540.0,0.03960830354653079,0.0,0.4388,0.0088,15.1
610.0,550.0,0.03960830354653079,0.0,0.4388,0.0088,10.5
610.0,560.0,0.03960830354653079,0.0,0.4388,0.0088,9.5
610.0,565.0,0.03960830354653079,0.0,0.4388,0.0088,22.4
610.0,570.0,0.03960830354653079,0.0,0.4388,0.0088,4.5
610.0,575.0,0.03960830354653079,0.0,0.4388,0.0088,4.6
610.0,580.0,0.03960830354653079,0.0,0.4388,0.0088,4.5
610.0,585.0,0.03960830354653079,0.0,0.4388,0.0088,2.8
610.0,587.5,0.03960830354653079,0.0,0.4388,0.0088,14.1
610.0,590.0,0.03960830354653079,0.0,0.4388,0.0088,13.94
610.0,595.0,0.03960830354653079,0.0,0.4388,0.0088,11.8
610.0,600.0,0.03960830354653079,0.0,0.4388,0.0088,2.5
610.0,605.0,0.03960830354653079,0.0,0.4388,0.0088,3.1
610.0,610.0,0.03960830354653079,0.0,0.4388,0.0088,6.59
610.0,615.0,0.03960830354653079,0.0,0.4388,0.0088,6.0
610.0,620.0,0.03960830354653079,0.0,0.4388,0.0088,1.2
610.0,622.5,0.03960830354653079,0.0,0.4388,0.0088,5.5
610.0,630.0,0.03960830354653079,0.0,0.4388,0.0088,1.57
610.0,635.0,0.03960830354653079,0.0,0.4388,0.0088,2.2
610.0,640.0,0.03960830354653079,0.0,0.4388,0.0088,1.35
610.0,650.0,0.03960830354653079,0.0,0.4388,0.0088,1.0
610.0,660.0,0.03960830354653079,0.0,0.4388,0.0088,1.53
610.0,670.0,0.03960830354653079,0.0,0.4388,0.0088,1.2
610.0,680.0,0.03960830354653079,0.0,0.4388,0.0088,1.0
610.0,690.0,0.03960830354653079,0.0,0.4388,0.0088,4.96
610.0,700.0,0.03960830354653079,0.0,0.4388,0.0088,0.55
610.0,710.0,0.03960830354653079,0.0,0.4388,0.0088,0.4
610.0,720.0,0.03960830354653079,0.0,0.4388,0.0088,0.2
610.0,730.0,0.03960830354653079,0.0,0.4388,0.0088,0.77
610.0,740.0,0.03960830354653079,0.0,0.4388,0.0088,0.7
610.0,750.0,0.03960830354653079,0.0,0.4388,0.0088,1.6
610.0,760.0,0.03960830354653079,0.0,0.4388,0.0088,2.1
610.0,770.0,0.03960830354653079,0.0,0.4388,0.0088,1.55
610.0,790.0,0.03960830354653079,0.0,0.4388,0.0088,0.55
610.0,800.0,0.03960830354653079,0.0,0.4388,0.0088,4.8
610.0,810.0,0.03960830354653079,0.0,0.4388,0.0088,4.8
610.0,820.0,0.03960830354653079,0.0,0.4388,0.0088,1.5
610.0,830.0,0.03960830354653079,0.0,0.4388,0.0088,2.11
610.0,850.0,0.03960830354653079,0.0,0.4388,0.0088,0.35
610.0,485.0,0.058773259056455494,0.0,0.4388,0.0088,79.25
610.0,537.5,0.058773259056455494,0.0,0.4388,0.0088,101.98
610.0,540.0,0.058773259056455494,0.0,0.4388,0.0088,60.35
610.0,545.0,0.058773259056455494,0.0,0.4388,0.0088,56.5
610.0,565.0,0.058773259056455494,0.0,0.4388,0.0088,30.14
610.0,580.0,0.058773259056455494,0.0,0.4388,0.0088,21.55
610.0,585.0,0.058773259056455494,0.0,0.4388,0.0088,22.95
610.0,590.0,0.058773259056455494,0.0,0.4388,0.0088,15.6
610.0,597.5,0.058773259056455494,0.0,0.4388,0.0088,15.28
610.0,600.0,0.058773259056455494,0.0,0.4388,0.0088,12.5
610.0,605.0,0.058773259056455494,0.0,0.4388,0.0088,10.63
610.0,610.0,0.058773259056455494,0.0,0.4388,0.0088,4.34
610.0,615.0,0.058773259056455494,0.0,0.4388,0.0088,3.34
610.0,620.0,0.058773259056455494,0.0,0.4388,0.0088,7.9
610.0,640.0,0.058773259056455494,0.0,0.4388,0.0088,1.62
610.0,700.0,0.058773259056455494,0.0,0.4388,0.0088,5.0
610.0,720.0,0.058773259056455494,0.0,0.4388,0.0088,3.7
610.0,770.0,0.058773259056455494,0.0,0.4388,0.0088,2.2
610.0,490.0,0.0752003637792481,0.0,0.4388,0.0088,118.0
610.0,500.0,0.0752003637792481,0.0,0.4388,0.0088,108.45
610.0,550.0,0.0752003637792481,0.0,0.4388,0.0088,17.37
610.0,555.0,0.0752003637792481,0.0,0.4388,0.0088,35.4
610.0,565.0,0.0752003637792481,0.0,0.4388,0.0088,30.37
610.0,570.0,0.0752003637792481,0.0,0.4388,0.0088,28.94
610.0,580.0,0.0752003637792481,0.0,0.4388,0.0088,8.14
610.0,595.0,0.0752003637792481,0.0,0.4388,0.0088,34.5
610.0,600.0,0.0752003637792481,0.0,0.4388,0.0088,14.89
610.0,605.0,0.0752003637792481,0.0,0.4388,0.0088,13.0
610.0,640.0,0.0752003637792481,0.0,0.4388,0.0088,7.6
610.0,690.0,0.0752003637792481,0.0,0.4388,0.0088,3.2
610.0,700.0,0.0752003637792481,0.0,0.4388,0.0088,5.68
610.0,552.5,0.09710317007630491,0.0,0.4388,0.0088,20.0
610.0,565.0,0.09710317007630491,0.0,0.4388,0.0088,14.2
610.0,575.0,0.09710317007630491,0.0,0.4388,0.0088,14.8
610.0,640.0,0.09710317007630491,0.0,0.4388,0.0088,4.3
610.0,680.0,0.09710317007630491,0.0,0.4388,0.0088,5.11
610.0,190.0,0.11626812558622962,0.0,0.4388,0.0088,243.4
610.0,200.0,0.11626812558622962,0.0,0.4388,0.0088,351.5
610.0,220.0,0.11626812558622962,0.0,0.4388,0.0088,130.8
610.0,250.0,0.11626812558622962,0.0,0.4388,0.0088,323.0
610.0,260.0,0.11626812558622962,0.0,0.4388,0.0088,290.0
610.0,270.0,0.11626812558622962,0.0,0.4388,0.0088,270.5
610.0,280.0,0.11626812558622962,0.0,0.4388,0.0088,176.1
610.0,290.0,0.11626812558622962,0.0,0.4388,0.0088,324.7
610.0,300.0,0.11626812558622962,0.0,0.4388,0.0088,304.5
610.0,310.0,0.11626812558622962,0.0,0.4388,0.0088,207.0
610.0,320.0,0.11626812558622962,0.0,0.4388,0.0088,217.0
610.0,330.0,0.11626812558622962,0.0,0.4388,0.0088,213.5
610.0,340.0,0.11626812558622962,0.0,0.4388,0.0088,214.5
610.0,350.0,0.11626812558622962,0.0,0.4388,0.0088,223.0
610.0,360.0,0.11626812558622962,0.0,0.4388,0.0088,219.2
610.0,370.0,0.11626812558622962,0.0,0.4388,0.0088,102.9
610.0,380.0,0.11626812558622962,0.0,0.4388,0.0088,189.9
610.0,390.0,0.11626812558622962,0.0,0.4388,0.0088,162.07
610.0,400.0,0.11626812558622962,0.0,0.4388,0.0088,175.8
610.0,410.0,0.11626812558622962,0.0,0.4388,0.0088,217.3
610.0,420.0,0.11626812558622962,0.0,0.4388,0.0088,133.49
610.0,430.0,0.11626812558622962,0.0,0.4388,0.0088,147.0
610.0,440.0,0.11626812558622962,0.0,0.4388,0.0088,166.1
610.0,450.0,0.11626812558622962,0.0,0.4388,0.0088,112.8
610.0,460.0,0.11626812558622962,0.0,0.4388,0.0088,138.98
610.0,470.0,0.11626812558622962,0.0,0.4388,0.0088,158.09
610.0,480.0,0.11626812558622962,0.0,0.4388,0.0088,146.7
610.0,490.0,0.11626812558622962,0.0,0.4388,0.0088,69.3
610.0,500.0,0.11626812558622962,0.0,0.4388,0.0088,82.85
610.0,520.0,0.11626812558622962,0.0,0.4388,0.0088,36.8
610.0,540.0,0.11626812558622962,0.0,0.4388,0.0088,36.6
610.0,550.0,0.11626812558622962,0.0,0.4388,0.0088,46.0
610.0,560.0,0.11626812558622962,0.0,0.4388,0.0088,40.25
610.0,570.0,0.11626812558622962,0.0,0.4388,0.0088,14.9
610.0,580.0,0.11626812558622962,0.0,0.4388,0.0088,12.8
610.0,590.0,0.11626812558622962,0.0,0.4388,0.0088,11.72
610.0,600.0,0.11626812558622962,0.0,0.4388,0.0088,8.3
610.0,610.0,0.11626812558622962,0.0,0.4388,0.0088,17.0
610.0,620.0,0.11626812558622962,0.0,0.4388,0.0088,5.4
610.0,630.0,0.11626812558622962,0.0,0.4388,0.0088,5.0
610.0,640.0,0.11626812558622962,0.0,0.4388,0.0088,9.5
610.0,650.0,0.11626812558622962,0.0,0.4388,0.0088,2.75
610.0,660.0,0.11626812558622962,0.0,0.4388,0.0088,2.3
610.0,670.0,0.11626812558622962,0.0,0.4388,0.0088,1.85
610.0,680.0,0.11626812558622962,0.0,0.4388,0.0088,4.0
610.0,690.0,0.11626812558622962,0.0,0.4388,0.0088,9.1
610.0,700.0,0.11626812558622962,0.0,0.4388,0.0088,2.55
610.0,720.0,0.11626812558622962,0.0,0.4388,0.0088,5.1
610.0,740.0,0.11626812558622962,0.0,0.4388,0.0088,1.25
610.0,750.0,0.11626812558622962,0.0,0.4388,0.0088,1.08
610.0,760.0,0.11626812558622962,0.0,0.4388,0.0088,5.2
610.0,780.0,0.11626812558622962,0.0,0.4388,0.0088,2.8
610.0,800.0,0.11626812558622962,0.0,0.4388,0.0088,3.9
610.0,820.0,0.11626812558622962,0.0,0.4388,0.0088,6.7
610.0,840.0,0.11626812558622962,0.0,0.4388,0.0088,3.2
610.0,300.0,0.36541254721525085,0.0,0.4388,0.0088,304.06
610.0,330.0,0.36541254721525085,0.0,0.4388,0.0088,272.5
610.0,350.0,0.36541254721525085,0.0,0.4388,0.0088,253.0
610.0,360.0,0.36541254721525085,0.0,0.4388,0.0088,249.6
610.0,390.0,0.36541254721525085,0.0,0.4388,0.0088,177.1
610.0,400.0,0.36541254721525085,0.0,0.4388,0.0088,239.0
610.0,440.0,0.36541254721525085,0.0,0.4388,0.0088,164.82
610.0,460.0,0.36541254721525085,0.0,0.4388,0.0088,118.5
610.0,470.0,0.36541254721525085,0.0,0.4388,0.0088,138.54
610.0,480.0,0.36541254721525085,0.0,0.4388,0.0088,158.25
610.0,490.0,0.36541254721525085,0.0,0.4388,0.0088,128.41
610.0,500.0,0.36541254721525085,0.0,0.4388,0.0088,121.51
610.0,510.0,0.36541254721525085,0.0,0.4388,0.0088,128.4
610.0,520.0,0.36541254721525085,0.0,0.4388,0.0088,76.4
610.0,530.0,0.36541254721525085,0.0,0.4388,0.0088,86.2
610.0,540.0,0.36541254721525085,0.0,0.4388,0.0088,72.8
610.0,550.0,0.36541254721525085,0.0,0.4388,0.0088,77.78
610.0,560.0,0.36541254721525085,0.0,0.4388,0.0088,67.5
610.0,570.0,0.36541254721525085,0.0,0.4388,0.0088,49.89
610.0,580.0,0.36541254721525085,0.0,0.4388,0.0088,49.0
610.0,600.0,0.36541254721525085,0.0,0.4388,0.0088,49.34
610.0,620.0,0.36541254721525085,0.0,0.4388,0.0088,37.28
610.0,640.0,0.36541254721525085,0.0,0.4388,0.0088,45.37
610.0,660.0,0.36541254721525085,0.0,0.4388,0.0088,33.5
610.0,680.0,0.36541254721525085,0.0,0.4388,0.0088,27.0
610.0,700.0,0.36541254721525085,0.0,0.4388,0.0088,17.75
610.0,720.0,0.36541254721525085,0.0,0.4388,0.0088,23.0
610.0,760.0,0.36541254721525085,0.0,0.4388,0.0088,22.3
610.0,780.0,0.36541254721525085,0.0,0.4388,0.0088,24.1
610.0,800.0,0.36541254721525085,0.0,0.4388,0.0088,28.06
610.0,820.0,0.36541254721525085,0.0,0.4388,0.0088,10.1
610.0,840.0,0.36541254721525085,0.0,0.4388,0.0088,7.3
610.0,900.0,0.36541254721525085,0.0,0.4388,0.0088,5.95
610.0,920.0,0.36541254721525085,0.0,0.4388,0.0088,12.26
610.0,550.0,0.614556968844272,0.0,0.4388,0.0088,93.0
610.0,560.0,0.614556968844272,0.0,0.4388,0.0088,97.49
610.0,580.0,0.614556968844272,0.0,0.4388,0.0088,83.0
610.0,590.0,0.614556968844272,0.0,0.4388,0.0088,75.5
610.0,600.0,0.614556968844272,0.0,0.4388,0.0088,71.9
610.0,610.0,0.614556968844272,0.0,0.4388,0.0088,88.0
610.0,630.0,0.614556968844272,0.0,0.4388,0.0088,70.0
610.0,70.0,0.882866345983218,0.0,0.4388,0.0088,503.67
610.0,75.0,0.882866345983218,0.0,0.4388,0.0088,377.0
610.0,80.0,0.882866345983218,0.0,0.4388,0.0088,135.5
610.0,85.0,0.882866345983218,0.0,0.4388,0.0088,228.5
610.0,90.0,0.882866345983218,0.0,0.4388,0.0088,221.5
610.0,95.0,0.882866345983218,0.0,0.4388,0.0088,136.0
610.0,100.0,0.882866345983218,0.0,0.4388,0.0088,149.4
610.0,115.0,0.882866345983218,0.0,0.4388,0.0088,170.63
610.0,125.0,0.882866345983218,0.0,0.4388,0.0088,404.0
610.0,130.0,0.882866345983218,0.0,0.4388,0.0088,211.5
610.0,135.0,0.882866345983218,0.0,0.4388,0.0088,190.0
610.0,140.0,0.882866345983218,0.0,0.4388,0.0088,170.5
610.0,145.0,0.882866345983218,0.0,0.4388,0.0088,124.8
610.0,150.0,0.882866345983218,0.0,0.4388,0.0088,402.0
610.0,155.0,0.882866345983218,0.0,0.4388,0.0088,75.75
610.0,160.0,0.882866345983218,0.0,0.4388,0.0088,141.18
610.0,170.0,0.882866345983218,0.0,0.4388,0.0088,110.0
610.0,175.0,0.882866345983218,0.0,0.4388,0.0088,369.5
610.0,180.0,0.882866345983218,0.0,0.4388,0.0088,98.2
610.0,185.0,0.882866345983218,0.0,0.4388,0.0088,154.9
610.0,190.0,0.882866345983218,0.0,0.4388,0.0088,270.5
610.0,195.0,0.882866345983218,0.0,0.4388,0.0088,144.0
610.0,200.0,0.882866345983218,0.0,0.4388,0.0088,318.5
610.0,210.0,0.882866345983218,0.0,0.4388,0.0088,325.0
610.0,220.0,0.882866345983218,0.0,0.4388,0.0088,305.5
610.0,230.0,0.882866345983218,0.0,0.4388,0.0088,309.5
610.0,240.0,0.882866345983218,0.0,0.4388,0.0088,345.5
610.0,250.0,0.882866345983218,0.0,0.4388,0.0088,301.9
610.0,260.0,0.882866345983218,0.0,0.4388,0.0088,354.0
610.0,270.0,0.882866345983218,0.0,0.4388,0.0088,355.1
610.0,280.0,0.882866345983218,0.0,0.4388,0.0088,197.0
610.0,290.0,0.882866345983218,0.0,0.4388,0.0088,264.0
610.0,300.0,0.882866345983218,0.0,0.4388,0.0088,244.05
610.0,310.0,0.882866345983218,0.0,0.4388,0.0088,290.5
610.0,320.0,0.882866345983218,0.0,0.4388,0.0088,320.0
610.0,330.0,0.882866345983218,0.0,0.4388,0.0088,241.3
610.0,340.0,0.882866345983218,0.0,0.4388,0.0088,251.71
610.0,350.0,0.882866345983218,0.0,0.4388,0.0088,279.5
610.0,360.0,0.882866345983218,0.0,0.4388,0.0088,268.8
610.0,370.0,0.882866345983218,0.0,0.4388,0.0088,237.5
610.0,380.0,0.882866345983218,0.0,0.4388,0.0088,225.5
610.0,390.0,0.882866345983218,0.0,0.4388,0.0088,266.38
610.0,400.0,0.882866345983218,0.0,0.4388,0.0088,238.0
610.0,410.0,0.882866345983218,0.0,0.4388,0.0088,200.8
610.0,420.0,0.882866345983218,0.0,0.4388,0.0088,217.0
610.0,430.0,0.882866345983218,0.0,0.4388,0.0088,225.5
610.0,440.0,0.882866345983218,0.0,0.4388,0.0088,211.1
610.0,450.0,0.882866345983218,0.0,0.4388,0.0088,198.0
610.0,460.0,0.882866345983218,0.0,0.4388,0.0088,191.12
610.0,470.0,0.882866345983218,0.0,0.4388,0.0088,152.93
610.0,480.0,0.882866345983218,0.0,0.4388,0.0088,210.0
610.0,490.0,0.882866345983218,0.0,0.4388,0.0088,189.28
610.0,500.0,0.882866345983218,0.0,0.4388,0.0088,191.5
610.0,520.0,0.882866345983218,0.0,0.4388,0.0088,180.6
610.0,540.0,0.882866345983218,0.0,0.4388,0.0088,132.51
610.0,560.0,0.882866345983218,0.0,0.4388,0.0088,105.2
610.0,580.0,0.882866345983218,0.0,0.4388,0.0088,98.2
610.0,600.0,0.882866345983218,0.0,0.4388,0.0088,74.7
610.0,620.0,0.882866345983218,0.0,0.4388,0.0088,80.0
610.0,640.0,0.882866345983218,0.0,0.4388,0.0088,86.0
610.0,660.0,0.882866345983218,0.0,0.4388,0.0088,86.3
610.0,680.0,0.882866345983218,0.0,0.4388,0.0088,87.3
610.0,700.0,0.882866345983218,0.0,0.4388,0.0088,44.4
610.0,720.0,0.882866345983218,0.0,0.4388,0.0088,53.1
610.0,740.0,0.882866345983218,0.0,0.4388,0.0088,39.23
610.0,760.0,0.882866345983218,0.0,0.4388,0.0088,72.0
610.0,780.0,0.882866345983218,0.0,0.4388,0.0088,51.9
610.0,800.0,0.882866345983218,0.0,0.4388,0.0088,39.0
610.0,820.0,0.882866345983218,0.0,0.4388,0.0088,52.6
610.0,840.0,0.882866345983218,0.0,0.4388,0.0088,30.22
610.0,860.0,0.882866345983218,0.0,0.4388,0.0088,48.5
610.0,155.0,1.879444032499303,0.0,0.4388,0.0088,428.94
610.0,185.0,1.879444032499303,0.0,0.4388,0.0088,419.3
610.0,200.0,1.879444032499303,0.0,0.4388,0.0088,420.0
610.0,240.0,1.879444032499303,0.0,0.4388,0.0088,392.0
610.0,250.0,1.879444032499303,0.0,0.4388,0.0088,141.65
610.0,260.0,1.879444032499303,0.0,0.4388,0.0088,344.5
610.0,280.0,1.879444032499303,0.0,0.4388,0.0088,216.9
610.0,300.0,1.879444032499303,0.0,0.4388,0.0088,304.3
610.0,320.0,1.879444032499303,0.0,0.4388,0.0088,223.0
610.0,340.0,1.879444032499303,0.0,0.4388,0.0088,200.5
610.0,350.0,1.879444032499303,0.0,0.4388,0.0088,242.0
610.0,370.0,1.879444032499303,0.0,0.4388,0.0088,261.0
610.0,380.0,1.879444032499303,0.0,0.4388,0.0088,285.0
610.0,390.0,1.879444032499303,0.0,0.4388,0.0088,284.5
610.0,400.0,1.879444032499303,0.0,0.4388,0.0088,270.5
610.0,410.0,1.879444032499303,0.0,0.4388,0.0088,287.0
610.0,440.0,1.879444032499303,0.0,0.4388,0.0088,250.5
610.0,450.0,1.879444032499303,0.0,0.4388,0.0088,213.8
610.0,460.0,1.879444032499303,0.0,0.4388,0.0088,207.5
610.0,480.0,1.879444032499303,0.0,0.4388,0.0088,188.5
610.0,490.0,1.879444032499303,0.0,0.4388,0.0088,240.5
610.0,500.0,1.879444032499303,0.0,0.4388,0.0088,177.9
610.0,520.0,1.879444032499303,0.0,0.4388,0.0088,175.5
610.0,540.0,1.879444032499303,0.0,0.4388,0.0088,148.5
610.0,560.0,1.879444032499303,0.0,0.4388,0.0088,140.35
610.0,580.0,1.879444032499303,0.0,0.4388,0.0088,181.0
610.0,600.0,1.879444032499303,0.0,0.4388,0.0088,140.0
610.0,620.0,1.879444032499303,0.0,0.4388,0.0088,107.0
610.0,640.0,1.879444032499303,0.0,0.4388,0.0088,159.2
610.0,660.0,1.879444032499303,0.0,0.4388,0.0088,116.6
610.0,680.0,1.879444032499303,0.0,0.4388,0.0088,135.0
610.0,700.0,1.879444032499303,0.0,0.4388,0.0088,129.0
610.0,720.0,1.879444032499303,0.0,0.4388,0.0088,135.0
610.0,740.0,1.879444032499303,0.0,0.4388,0.0088,132.0
610.0,760.0,1.879444032499303,0.0,0.4388,0.0088,73.0
610.0,780.0,1.879444032499303,0.0,0.4388,0.0088,78.0
610.0,800.0,1.879444032499303,0.0,0.4388,0.0088,102.8
610.0,820.0,1.879444032499303,0.0,0.4388,0.0088,58.0
610.0,840.0,1.879444032499303,0.0,0.4388,0.0088,88.1
161.99,155.0,0.00127839252668137,0.0,0.2782,0.0088,0.2
161.99,157.5,0.00127839252668137,0.0,0.2782,0.0088,0.25
161.99,160.0,0.00127839252668137,0.0,0.2782,0.0088,0.3
161.99,162.5,0.00127839252668137,0.0,0.2782,0.0088,0.01
161.99,165.0,0.00127839252668137,0.0,0.2782,0.0088,2.35
161.99,155.0,0.02044334803660608,0.0,0.2782,0.0088,0.7
161.99,157.5,0.02044334803660608,0.0,0.2782,0.0088,1.05
161.99,160.0,0.02044334803660608,0.0,0.2782,0.0088,1.1
161.99,162.5,0.02044334803660608,0.0,0.2782,0.0088,0.84
161.99,165.0,0.02044334803660608,0.0,0.2782,0.0088,0.45
161.99,175.0,0.02044334803660608,0.0,0.2782,0.0088,2.15
161.99,105.0,0.03960830354653079,0.0,0.2782,0.0088,46.4
161.99,120.0,0.03960830354653079,0.0,0.2782,0.0088,37.6
161.99,130.0,0.03960830354653079,0.0,0.2782,0.0088,26.8
161.99,140.0,0.03960830354653079,0.0,0.2782,0.0088,9.0
161.99,145.0,0.03960830354653079,0.0,0.2782,0.0088,7.6
161.99,150.0,0.03960830354653079,0.0,0.2782,0.0088,2.0
161.99,152.5,0.03960830354653079,0.0,0.2782,0.0088,1.3
161.99,155.0,0.03960830354653079,0.0,0.2782,0.0088,1.6
